Image,Index,PortraitTrans,,,,,,,,,,,,,LandscapeTrans,,,,,,,,,,,,,
,,Det,SubDet,projcoeff1,projcoeff2,projcoeff3,projcoeff4,projcoeff5,projcoeff6,projcoeff7,projcoeff8,projcoeff9,projscalex,projscaley,Det,SubDet,projcoeff1,projcoeff2,projcoeff3,projcoeff4,projcoeff5,projcoeff6,projcoeff7,projcoeff8,projcoeff9,projscalex,projscaley,
sepa_02_007.jpg,0,-0.0014184,2.0460431,2.4733626,0.0209506,-6.0000000,0.0063233,1.2737781,50.0000000,0.0000050,0.0000194,1.0000000,7.8740157,7.8740157,-0.0010126,5.3666415,1.7557690,0.0295132,-6.0000000,0.0044888,1.7943791,50.0000000,0.0000036,0.0000274,1.0000000,7.8740157,7.8740157,
sepa_03_007.jpg,0,
sepa_06_002.jpg,0,
app_001.jpg,0,0.0045973,3.4908344,1.8458998,-0.0398607,24.0000000,-0.0071428,0.8492347,97.0000000,-0.0000119,-0.0000559,1.0000000,7.8740157,7.8740157,0.0024651,-4.6508037,1.3103512,-0.0561520,24.0000000,-0.0050705,1.1963222,97.0000000,-0.0000085,-0.0000787,1.0000000,7.8740157,7.8740157,
sepa_05_005.jpg,0,-0.0285206,-68.9286357,2.9090328,-0.0164499,218.0000000,0.3193723,1.3189797,-4.0000000,0.0003956,-0.0000134,1.0000000,7.8740157,7.8740157,-0.0535185,-186.1420983,2.0650387,-0.0231730,218.0000000,0.2267132,1.8580549,-4.0000000,0.0002808,-0.0000189,1.0000000,7.8740157,7.8740157,
5e.jpg,0,0.0005303,40.2783802,1.3804620,0.0122567,81.0000000,-0.0006316,0.5003893,84.0000000,0.0000218,0.0000117,1.0000000,7.8740157,7.8740157,0.0004193,23.9088905,0.9799502,0.0172661,81.0000000,-0.0004484,0.7049016,84.0000000,0.0000155,0.0000165,1.0000000,7.8740157,7.8740157,
96.jpg,0,0.0005006,36.6703445,1.3150917,0.0077191,70.0000000,-0.0012758,0.4737692,88.0000000,0.0000133,-0.0000001,1.0000000,7.8740157,7.8740157,0.0002280,23.3039903,0.9335458,0.0108739,70.0000000,-0.0009056,0.6674016,88.0000000,0.0000094,-0.0000001,1.0000000,7.8740157,7.8740157,
9c.jpg,0,0.0010818,46.7409746,1.2955429,-0.0046526,88.0000000,0.0025639,0.4670627,88.0000000,0.0000152,-0.0000145,1.0000000,7.8740157,7.8740157,0.0001712,30.1275129,0.9196686,-0.0065542,88.0000000,0.0018201,0.6579541,88.0000000,0.0000108,-0.0000204,1.0000000,7.8740157,7.8740157,
a0.jpg,0,0.0003471,37.1267865,1.3390855,0.0130753,73.0000000,-0.0002827,0.4890405,87.0000000,0.0000108,0.0000023,1.0000000,7.8740157,7.8740157,0.0001996,22.7246282,0.9505783,0.0184192,73.0000000,-0.0002007,0.6889143,87.0000000,0.0000076,0.0000032,1.0000000,7.8740157,7.8740157,
a7.jpg,0,0.0003809,41.1657354,1.2982369,0.0064278,78.0000000,-0.0121205,0.4702085,86.0000000,-0.0000004,-0.0000149,1.0000000,7.8740157,7.8740157,-0.0001348,26.3604000,0.9215811,0.0090548,78.0000000,-0.0086040,0.6623856,86.0000000,-0.0000003,-0.0000210,1.0000000,7.8740157,7.8740157,
a8.jpg,0,0.0026001,50.9375590,1.3388479,-0.0096113,101.0000000,0.0168278,0.4939700,64.0000000,0.0000470,-0.0000113,1.0000000,7.8740157,7.8740157,0.0009268,30.7333600,0.9504096,-0.0135395,101.0000000,0.0119456,0.6958586,64.0000000,0.0000334,-0.0000159,1.0000000,7.8740157,7.8740157,
ab.jpg,0,0.0010045,42.1315696,1.3158472,0.0130895,81.0000000,0.0082496,0.4778210,85.0000000,0.0000245,0.0000022,1.0000000,7.8740157,7.8740157,0.0005065,26.4996865,0.9340821,0.0184392,81.0000000,0.0058562,0.6731094,85.0000000,0.0000174,0.0000031,1.0000000,7.8740157,7.8740157,
de.jpg,0,0.0008001,36.5404769,1.3346071,0.0014810,71.0000000,0.0137759,0.4829085,76.0000000,0.0000196,-0.0000032,1.0000000,7.8740157,7.8740157,0.0002964,22.7172129,0.9473992,0.0020863,71.0000000,0.0097791,0.6802761,76.0000000,0.0000139,-0.0000045,1.0000000,7.8740157,7.8740157,
e6.jpg,0,0.0033454,55.7049620,1.3197902,-0.0173286,104.0000000,0.0116351,0.4627233,90.0000000,0.0000456,-0.0000315,1.0000000,7.8740157,7.8740157,0.0008118,36.2304956,0.9368811,-0.0244110,104.0000000,0.0082594,0.6518412,90.0000000,0.0000324,-0.0000443,1.0000000,7.8740157,7.8740157,
f4.jpg,0,0.0002649,43.0880207,1.3093782,-0.0087470,82.0000000,-0.0038031,0.4725463,82.0000000,-0.0000022,-0.0000140,1.0000000,7.8740157,7.8740157,-0.0001513,27.4379043,0.9294899,-0.0123219,82.0000000,-0.0026997,0.6656789,82.0000000,-0.0000016,-0.0000197,1.0000000,7.8740157,7.8740157,
IMAG0053.jpg,0,0.0022528,10.9560226,2.0151101,0.0204645,-10.0000000,0.0029964,1.9946358,224.0000000,0.0000026,-0.0000097,1.0000000,7.8740157,7.8740157,0.0013683,18.8776434,1.4304687,0.0288284,-10.0000000,0.0021270,2.8098557,224.0000000,0.0000018,-0.0000137,1.0000000,7.8740157,7.8740157,
photo.jpg,0,-0.0035566,33.9289832,0.9189991,0.0220803,68.0000000,-0.0990181,0.5016380,113.0000000,-0.0000968,-0.0000140,1.0000000,5.8000000,5.8000000,-0.0022915,20.0435632,0.6522965,0.0311082,68.0000000,-0.0702821,0.7067412,113.0000000,-0.0000687,-0.0000197,1.0000000,5.8000000,5.8000000,
23004_3GS_G_I_1502_1.jpg,0,-0.0070758,-0.1360850,2.4879234,0.0479278,2.0000000,0.0239133,1.2657512,108.0000000,0.0000074,0.0000443,1.0000000,7.8740157,7.8740157,-0.0051265,-0.9662279,1.7661053,0.0675162,2.0000000,0.0169754,1.7830716,108.0000000,0.0000052,0.0000623,1.0000000,7.8740157,7.8740157,
23004_3GS_G_I_1502_1_blue.jpg,0,0.0009367,-19.3715596,1.6073348,-0.0075892,29.0000000,-0.0642035,1.6822734,55.0000000,-0.0000582,0.0000068,1.0000000,7.8740157,7.8740157,0.0015797,-39.5318907,1.1410007,-0.0106910,29.0000000,-0.0455763,2.3698289,55.0000000,-0.0000413,0.0000096,1.0000000,7.8740157,7.8740157,
23004_3GS_G_I_1502_1_green.jpg,0,0.0009367,-19.3715596,1.6073348,-0.0075892,29.0000000,-0.0642035,1.6822734,55.0000000,-0.0000582,0.0000068,1.0000000,7.8740157,7.8740157,0.0015797,-39.5318907,1.1410007,-0.0106910,29.0000000,-0.0455763,2.3698289,55.0000000,-0.0000413,0.0000096,1.0000000,7.8740157,7.8740157,
23004_4_G_I_1502_1.jpg,0,0.0047020,-9.8719007,2.8497151,0.0028390,26.0000000,-0.0281422,1.4087695,127.0000000,-0.0000032,-0.0000198,1.0000000,7.8740157,7.8740157,0.0036975,-24.5909820,2.0229308,0.0039993,26.0000000,-0.0199774,1.9845423,127.0000000,-0.0000023,-0.0000279,1.0000000,7.8740157,7.8740157,
30006_3GS_H_I_1502_1.jpg,0,0.0008815,-5.6897283,2.4911111,-0.0181376,30.0000000,0.0838954,1.1995773,65.0000000,0.0000408,-0.0000124,1.0000000,7.8740157,7.8740157,0.0001966,-20.1654997,1.7683681,-0.0255506,30.0000000,0.0595549,1.6898520,65.0000000,0.0000289,-0.0000175,1.0000000,7.8740157,7.8740157,
30006_4_H_I_1502_1.jpg,0,-0.0213852,-41.6031282,3.0440012,0.0965804,77.0000000,0.0476593,1.5550340,160.0000000,0.0000025,0.0000659,1.0000000,7.8740157,7.8740157,-0.0171307,-90.2930310,2.1608489,0.1360535,77.0000000,0.0338319,2.1905860,160.0000000,0.0000018,0.0000929,1.0000000,7.8740157,7.8740157,
40004_3GS_G_I_1502_1.jpg,0,-0.0017792,-3.0067092,2.5218472,0.0383890,13.0000000,0.0326319,1.2619506,43.0000000,0.0000353,0.0000264,1.0000000,7.8740157,7.8740157,-0.0014483,-9.4957868,1.7901868,0.0540788,13.0000000,0.0231644,1.7777176,43.0000000,0.0000251,0.0000372,1.0000000,7.8740157,7.8740157,
40004_4_G_I_1502_1.jpg,0,-0.0012349,-11.0851497,2.0178525,0.0149769,11.0000000,-0.0934875,2.1104975,127.0000000,-0.0000538,0.0000137,1.0000000,7.8740157,7.8740157,-0.0003501,-20.8505928,1.4324155,0.0210981,11.0000000,-0.0663641,2.9730708,127.0000000,-0.0000382,0.0000194,1.0000000,7.8740157,7.8740157,
40004_P_4X_R_0317_31.jpg,0,-0.0009090,-93.9943563,2.5234943,-0.0169722,486.0000000,0.0641145,1.1940122,365.0000000,0.0000545,-0.0000087,1.0000000,7.8740157,7.8740157,-0.0098887,-330.9182923,1.7913561,-0.0239088,486.0000000,0.0455131,1.6820124,365.0000000,0.0000387,-0.0000123,1.0000000,7.8740157,7.8740157,
40004_P_4X_R_0317_32.jpg,0,-0.0204940,-69.3690606,2.2762725,0.0357379,570.0000000,0.0162348,1.1219732,452.0000000,0.0000332,0.0000330,1.0000000,7.8740157,7.8740157,-0.0198856,-330.5449075,1.6158604,0.0503443,570.0000000,0.0115246,1.5805306,452.0000000,0.0000235,0.0000465,1.0000000,7.8740157,7.8740157,
IMG_0047.jpg,0,-0.0222316,-12.6936491,2.6388402,0.0742534,36.0000000,0.0132014,1.3694185,188.0000000,-0.0000301,0.0000722,1.0000000,7.8740157,7.8740157,-0.0163691,-32.6365682,1.8732368,0.1046012,36.0000000,0.0093713,1.9291083,188.0000000,-0.0000214,0.0001017,1.0000000,7.8740157,7.8740157,
picture_001_270.jpg,0,-0.0012493,-15.5518750,2.5397811,-0.0148306,100.0000000,0.1791691,1.1579508,64.0000000,0.0002321,-0.0000327,1.0000000,7.8740157,7.8740157,-0.0088402,-62.6144383,1.8029175,-0.0208920,100.0000000,0.1271870,1.6312125,64.0000000,0.0001648,-0.0000461,1.0000000,7.8740157,7.8740157,
picture_001_90.jpg,0,-0.0006774,-14.8156386,2.5378303,-0.0192435,99.0000000,0.1799798,1.1520142,67.0000000,0.0002328,-0.0000367,1.0000000,7.8740157,7.8740157,-0.0083678,-61.1628738,1.8015328,-0.0271084,99.0000000,0.1277625,1.6228496,67.0000000,0.0001652,-0.0000517,1.0000000,7.8740157,7.8740157,
Picture_008.jpg,0,-0.0094267,2.7351242,1.8863554,0.2178124,96.0000000,-0.3931784,0.9712436,380.0000000,-0.0000250,0.0000195,1.0000000,7.8740157,7.8740157,-0.0057084,-35.2220558,1.3390695,0.3068336,96.0000000,-0.2791061,1.3681969,380.0000000,-0.0000178,0.0000274,1.0000000,7.8740157,7.8740157,
Picture_026.jpg,0,0.0011522,-14.1317776,2.0621355,-0.1421655,199.0000000,0.2840865,1.0713950,6.0000000,-0.0000438,0.0000098,1.0000000,7.8740157,7.8740157,0.0037064,-101.1106431,1.4638507,-0.2002694,199.0000000,0.2016648,1.5092808,6.0000000,-0.0000311,0.0000138,1.0000000,7.8740157,7.8740157,
sepa_02_003.jpg,0,0.0000482,-11.7038417,2.1357122,-0.1207930,190.0000000,0.2311339,1.0619696,43.0000000,0.0000008,-0.0000124,1.0000000,7.8740157,7.8740157,-0.0002123,-93.9846122,1.5160807,-0.1701618,190.0000000,0.1640753,1.4960031,43.0000000,0.0000005,-0.0000175,1.0000000,7.8740157,7.8740157,
sepa_02_004.jpg,0,0.0017631,-3.6744478,2.0726214,0.1436735,118.0000000,-0.2803263,1.0314250,276.0000000,0.0000047,-0.0000048,1.0000000,7.8740157,7.8740157,0.0010563,-53.2375440,1.4712943,0.2023937,118.0000000,-0.1989956,1.4529748,276.0000000,0.0000033,-0.0000068,1.0000000,7.8740157,7.8740157,
sepa_02_005.jpg,0,0.0394344,59.8720712,1.6304562,-0.0689806,215.0000000,-0.3611660,0.7207063,353.0000000,-0.0001146,-0.0001450,1.0000000,7.8740157,7.8740157,0.0256631,-3.2792188,1.1574140,-0.0971735,215.0000000,-0.2563814,1.0152634,353.0000000,-0.0000813,-0.0002042,1.0000000,7.8740157,7.8740157,
sepa_02_006.jpg,0,-0.0459862,254.6397454,1.3868174,-0.4230021,588.0000000,0.3562201,0.5666541,147.0000000,-0.0001217,-0.0001478,1.0000000,7.8740157,7.8740157,-0.0341074,118.6326238,0.9844618,-0.5958857,588.0000000,0.2528704,0.7982492,147.0000000,-0.0000864,-0.0002082,1.0000000,7.8740157,7.8740157,
sepa_02_009.jpg,0,0.0603394,47.5948834,1.9863161,0.0287192,160.0000000,-0.1936772,0.7006869,272.0000000,0.0001430,-0.0001750,1.0000000,7.8740157,7.8740157,0.0342450,2.0647886,1.4100287,0.0404570,160.0000000,-0.1374858,0.9870619,272.0000000,0.0001015,-0.0002465,1.0000000,7.8740157,7.8740157,
sepa_03_003.jpg,0,0.1145289,45.5294659,2.2743177,0.2728075,275.0000000,-0.0470997,0.8336675,292.0000000,0.0005002,-0.0001345,1.0000000,7.8740157,7.8740157,0.0585638,-47.8508071,1.6144728,0.3843057,275.0000000,-0.0334347,1.1743926,292.0000000,0.0003551,-0.0001895,1.0000000,7.8740157,7.8740157,
sepa_03_009.jpg,0,0.0642665,35.5817643,1.9425112,0.1644730,161.0000000,-0.3421742,0.7776938,395.0000000,0.0001591,-0.0001129,1.0000000,7.8740157,7.8740157,0.0386147,-15.3460774,1.3789328,0.2316942,161.0000000,-0.2428997,1.0955421,395.0000000,0.0001129,-0.0001590,1.0000000,7.8740157,7.8740157,
sepa_04_001.jpg,0,-0.0068318,36.9862776,1.8681734,-0.2489738,344.0000000,0.3029608,0.8922097,34.0000000,-0.0000468,-0.0000735,1.0000000,7.8740157,7.8740157,-0.0031848,-88.2765179,1.3261626,-0.3507309,344.0000000,0.2150631,1.2568613,34.0000000,-0.0000332,-0.0001036,1.0000000,7.8740157,7.8740157,
sepa_04_004.jpg,0,-0.0207053,-6.0690594,2.2974125,0.2605084,39.0000000,-0.3480244,1.1609720,291.0000000,0.0000741,0.0000661,1.0000000,7.8740157,7.8740157,-0.0136809,-24.3823699,1.6308671,0.3669798,39.0000000,-0.2470525,1.6354684,291.0000000,0.0000526,0.0000931,1.0000000,7.8740157,7.8740157,
sepa_04_006.jpg,0,0.0314960,9.8302784,1.9839487,0.1878178,98.0000000,-0.4278925,0.8986737,340.0000000,0.0000807,-0.0000679,1.0000000,7.8740157,7.8740157,0.0197741,-25.9561755,1.4083481,0.2645801,98.0000000,-0.3037486,1.2659672,340.0000000,0.0000573,-0.0000956,1.0000000,7.8740157,7.8740157,
sepa_05_001.jpg,0,0.0026823,-5.7537901,2.2024465,0.1473355,75.0000000,-0.2629697,1.0779672,232.0000000,0.0000453,-0.0000047,1.0000000,7.8740157,7.8740157,0.0012531,-38.5982577,1.5634534,0.2075525,75.0000000,-0.1866747,1.5185391,232.0000000,0.0000321,-0.0000066,1.0000000,7.8740157,7.8740157,
sepa_06_001.jpg,0,0.0018965,-9.1015210,2.2081543,0.1192564,123.0000000,-0.2007772,1.0747301,207.0000000,0.0000607,-0.0000035,1.0000000,7.8740157,7.8740157,-0.0005635,-62.9277274,1.5675052,0.1679973,123.0000000,-0.1425260,1.5139790,207.0000000,0.0000431,-0.0000049,1.0000000,7.8740157,7.8740157,
app_007.jpg,0,0.0025189,0.5875538,1.7620979,0.1471220,5.0000000,-0.3072832,0.8613574,148.0000000,0.0000247,-0.0000172,1.0000000,7.8740157,7.8740157,0.0014438,-1.0134635,1.2508626,0.2072517,5.0000000,-0.2181315,1.2133995,148.0000000,0.0000175,-0.0000242,1.0000000,7.8740157,7.8740157,
sepa_01_002.jpg,0,-0.0031765,7.1232735,1.9791663,-0.2415441,254.0000000,0.3706420,0.9718471,28.0000000,-0.0000367,-0.0000474,1.0000000,7.8740157,7.8740157,-0.0010122,-93.5884873,1.4049533,-0.3402647,254.0000000,0.2631081,1.3690470,28.0000000,-0.0000261,-0.0000668,1.0000000,7.8740157,7.8740157,
sepa_01_007.jpg,0,0.0034563,60.0914480,1.7508935,-0.2523605,294.0000000,0.2875231,0.7950840,170.0000000,-0.0000435,-0.0000977,1.0000000,7.8740157,7.8740157,0.0003821,-35.2625032,1.2429089,-0.3555018,294.0000000,0.2041044,1.1200397,170.0000000,-0.0000309,-0.0001376,1.0000000,7.8740157,7.8740157,
sepa_02_002.jpg,0,0.0108180,-44.1160476,2.3320447,-0.1783592,252.0000000,0.5264298,1.1759940,-48.0000000,0.0000671,0.0000672,1.0000000,7.8740157,7.8740157,0.0045951,-165.0403588,1.6554515,-0.2512557,252.0000000,0.3736974,1.6566300,-48.0000000,0.0000476,0.0000947,1.0000000,7.8740157,7.8740157,
sepa_02_010.jpg,0,-0.0320624,-0.7372554,1.9335685,0.3557908,25.0000000,-0.6249236,1.0306342,466.0000000,-0.0000499,0.0000529,1.0000000,7.8740157,7.8740157,-0.0216322,-11.1281617,1.3725847,0.5012047,25.0000000,-0.4436153,1.4518607,466.0000000,-0.0000354,0.0000745,1.0000000,7.8740157,7.8740157,
sepa_03_004.jpg,0,0.0002827,-16.1679680,2.3917489,-0.0791892,73.0000000,0.1743117,1.2257836,7.0000000,-0.0000146,0.0000115,1.0000000,7.8740157,7.8740157,0.0006244,-52.5469660,1.6978337,-0.1115544,73.0000000,0.1237389,1.7267689,7.0000000,-0.0000103,0.0000163,1.0000000,7.8740157,7.8740157,
sepa_04_002.jpg,0,0.0727197,9.1612565,2.2300135,0.2611519,108.0000000,-0.4595478,0.9141963,361.0000000,0.0002302,-0.0000990,1.0000000,7.8740157,7.8740157,0.0508965,-30.9182595,1.5830224,0.3678863,108.0000000,-0.3262198,1.2878340,361.0000000,0.0001634,-0.0001395,1.0000000,7.8740157,7.8740157,
sepa_04_003.jpg,0,-0.0039440,2.7116053,2.1387865,0.2855993,-34.0000000,-0.5217326,1.0771684,358.0000000,0.0000247,0.0000168,1.0000000,7.8740157,7.8740157,-0.0012468,17.8602265,1.5182630,0.4023255,-34.0000000,-0.3703630,1.5174138,358.0000000,0.0000176,0.0000236,1.0000000,7.8740157,7.8740157,
sepa_05_002.jpg,0,-0.0019428,0.4656030,2.3946123,0.1097579,-1.0000000,-0.1730848,1.1944377,138.0000000,0.0000341,0.0000128,1.0000000,7.8740157,7.8740157,-0.0012094,1.1603489,1.6998664,0.1546166,-1.0000000,-0.1228679,1.6826118,138.0000000,0.0000242,0.0000181,1.0000000,7.8740157,7.8740157,
sepa_05_007.jpg,0,0.0036276,0.5733104,2.3104119,0.0421569,-2.0000000,-0.1587980,1.1731840,186.0000000,-0.0000286,-0.0000159,1.0000000,7.8740157,7.8740157,0.0024049,1.7231149,1.6400950,0.0593867,-2.0000000,-0.1127261,1.6526716,186.0000000,-0.0000203,-0.0000223,1.0000000,7.8740157,7.8740157,
sepa_01_001.jpg,0,0.2203072,9.4975291,1.2539504,0.8676946,47.0000000,-1.4422058,0.7968271,1391.0000000,0.0002440,0.0001818,1.0000000,7.8740157,7.8740157,0.3203158,-5.7707356,0.8901434,1.2223267,47.0000000,-1.0237804,1.1224953,1391.0000000,0.0001732,0.0002561,1.0000000,7.8740157,7.8740157,
sepa_01_004.jpg,0,0.1248071,91.7278949,1.6873784,0.2497337,206.0000000,-0.5637191,0.5532282,581.0000000,0.0001930,-0.0001533,1.0000000,7.8740157,7.8740157,0.0768642,45.4131443,1.1978214,0.3518013,206.0000000,-0.4001680,0.7793359,581.0000000,0.0001370,-0.0002160,1.0000000,7.8740157,7.8740157,
sepa_01_004+10grad.jpg,0,0.2048858,172.2414871,1.5517633,0.3347817,307.0000000,-0.7748945,0.4379426,892.0000000,0.0001904,-0.0001578,1.0000000,7.8740157,7.8740157,0.1304082,117.5628221,1.1015521,0.4716090,307.0000000,-0.5500753,0.6169325,892.0000000,0.0001351,-0.0002223,1.0000000,7.8740157,7.8740157,
sepa_03_005.jpg,0,0.0019817,137.0336658,1.1261682,0.0542624,334.0000000,-0.6672421,0.5895645,597.0000000,-0.0001973,-0.0001188,1.0000000,7.8740157,7.8740157,-0.0078815,56.6392498,0.7994344,0.0764398,334.0000000,-0.4736560,0.8305232,597.0000000,-0.0001400,-0.0001673,1.0000000,7.8740157,7.8740157,
sepa_03_006.jpg,0,0.0517672,-10.1705523,2.3264802,0.3905765,190.0000000,-0.3763810,1.0539056,344.0000000,0.0004400,0.0000054,1.0000000,7.8740157,7.8740157,0.0282702,-91.7664747,1.6515014,0.5502075,190.0000000,-0.2671821,1.4846433,344.0000000,0.0003123,0.0000076,1.0000000,7.8740157,7.8740157,
4a.jpg,0,-0.0017547,99.2540703,1.1783841,-0.0211924,219.0000000,-0.0401248,0.5464156,178.0000000,-0.0000339,-0.0000367,1.0000000,7.8740157,7.8740157,-0.0022706,50.4647993,0.8365010,-0.0298538,219.0000000,-0.0284834,0.7697390,178.0000000,-0.0000241,-0.0000518,1.0000000,7.8740157,7.8740157,
6b.jpg,0,0.0126914,-13.5149321,2.8167750,-0.0811400,46.0000000,0.0137438,1.3058838,123.0000000,0.0000033,-0.0000573,1.0000000,7.8740157,7.8740157,0.0097662,-37.7826742,1.9995476,-0.1143024,46.0000000,0.0097563,1.8396065,123.0000000,0.0000023,-0.0000807,1.0000000,7.8740157,7.8740157,
6c.jpg,0,0.0045992,-58.0033753,2.8624993,-0.0288559,154.0000000,0.0208995,1.3812563,116.0000000,0.0000118,-0.0000250,1.0000000,7.8740157,7.8740157,0.0028866,-144.6747148,2.0320059,-0.0406495,154.0000000,0.0148360,1.9457842,116.0000000,0.0000083,-0.0000353,1.0000000,7.8740157,7.8740157,
6e.jpg,0,0.0014618,-6.1867576,2.3048300,-0.0040282,62.0000000,0.0368438,1.1019316,143.0000000,0.0000621,-0.0000103,1.0000000,7.8740157,7.8740157,-0.0002540,-33.8911341,1.6361325,-0.0056746,62.0000000,0.0261544,1.5522979,143.0000000,0.0000441,-0.0000144,1.0000000,7.8740157,7.8740157,
blurr.color.0000.jpg,0,-0.0046192,69.1515428,1.0744614,-0.0038314,162.0000000,0.0088123,0.5729423,22.0000000,-0.0000668,0.0000197,1.0000000,7.8740157,7.8740157,-0.0013028,31.2943694,0.7627293,-0.0053972,162.0000000,0.0062556,0.8071074,22.0000000,-0.0000474,0.0000278,1.0000000,7.8740157,7.8740157,
c.c.f11c.840009d9.jpg,0,0.0013019,33.2744288,1.0997388,-0.0219667,69.0000000,0.0202792,0.5170638,42.0000000,0.0000376,-0.0000304,1.0000000,7.8740157,7.8740157,0.0000288,18.8005925,0.7806729,-0.0309446,69.0000000,0.0143956,0.7283910,42.0000000,0.0000267,-0.0000428,1.0000000,7.8740157,7.8740157,
c.c.f1cb.f00020b.jpg,0,
c.c.f1cb.f00026e.jpg,0,0.0037422,75.1686772,1.1944409,-0.0119426,183.0000000,0.0283644,0.5888053,13.0000000,0.0000503,-0.0000145,1.0000000,7.8740157,7.8740157,0.0009917,31.2359212,0.8478993,-0.0168235,183.0000000,0.0201351,0.8294537,13.0000000,0.0000357,-0.0000205,1.0000000,7.8740157,7.8740157,
c.c.f1cb.f0004e8.jpg,0,0.0044682,67.4006252,1.2428249,-0.0312961,166.0000000,0.0402463,0.5933773,-10.0000000,0.0000706,-0.0000347,1.0000000,7.8740157,7.8740157,0.0012121,27.2608698,0.8822457,-0.0440870,166.0000000,0.0285697,0.8358943,-10.0000000,0.0000501,-0.0000489,1.0000000,7.8740157,7.8740157,
c.c.f1cb.f00054b.jpg,0,0.0055385,83.4707782,1.1998201,-0.0290213,198.0000000,0.0587966,0.5780045,0.0000000,0.0000690,-0.0000195,1.0000000,7.8740157,7.8740157,0.0015749,36.8083107,0.8517178,-0.0408825,198.0000000,0.0417381,0.8142386,0.0000000,0.0000490,-0.0000274,1.0000000,7.8740157,7.8740157,
c.c.f1cb.f0008d4.jpg,0,-0.0000095,55.2492939,1.2152358,-0.0005812,138.0000000,0.0000000,0.5990174,3.0000000,0.0000000,0.0000148,1.0000000,7.8740157,7.8740157,0.0000086,21.5715965,0.8626609,-0.0008188,138.0000000,0.0000000,0.8438395,3.0000000,-0.0000000,0.0000208,1.0000000,7.8740157,7.8740157,
c.c.f1cb.f000937.jpg,0,
c.c.f1cb.f00099a.jpg,0,0.0083574,81.4551328,1.2712893,-0.0650974,185.0000000,0.0793682,0.5590554,13.0000000,0.0001115,-0.0000575,1.0000000,7.8740157,7.8740157,0.0020687,39.3249461,0.9024517,-0.0917031,185.0000000,0.0563412,0.7875447,13.0000000,0.0000791,-0.0000810,1.0000000,7.8740157,7.8740157,
c.c.f1cb.f000b23.jpg,0,0.0014228,71.2814782,1.1944139,-0.0067010,171.0000000,0.0260105,0.5826748,10.0000000,0.0000199,0.0000010,1.0000000,7.8740157,7.8740157,0.0004387,30.6674543,0.8478801,-0.0094397,171.0000000,0.0184641,0.8208176,10.0000000,0.0000141,0.0000014,1.0000000,7.8740157,7.8740157,
c.c.f1cb.f000cae.jpg,0,0.0015815,59.9959202,1.2294966,-0.0141841,154.0000000,0.0210010,0.6098347,0.0000000,0.0000262,0.0000030,1.0000000,7.8740157,7.8740157,0.0004127,21.7199384,0.8727843,-0.0199812,154.0000000,0.0149080,0.8590779,0.0000000,0.0000186,0.0000042,1.0000000,7.8740157,7.8740157,
c.c.f1cb.f000d11.jpg,0,0.0003325,63.0590055,1.1874109,-0.0160425,155.0000000,0.0146169,0.5926752,8.0000000,0.0000053,-0.0000043,1.0000000,7.8740157,7.8740157,0.0000787,25.6156256,0.8429089,-0.0225992,155.0000000,0.0103761,0.8349052,8.0000000,0.0000038,-0.0000061,1.0000000,7.8740157,7.8740157,
c.c.f1cb.f000d74.jpg,0,0.0083574,81.4551328,1.2712893,-0.0650974,185.0000000,0.0793682,0.5590554,13.0000000,0.0001115,-0.0000575,1.0000000,7.8740157,7.8740157,0.0020687,39.3249461,0.9024517,-0.0917031,185.0000000,0.0563412,0.7875447,13.0000000,0.0000791,-0.0000810,1.0000000,7.8740157,7.8740157,
c.c.f1cb.f000fa2.jpg,0,0.0059565,65.5522607,1.2547395,-0.0285490,152.0000000,0.0638678,0.5680111,-1.0000000,0.0000962,-0.0000364,1.0000000,7.8740157,7.8740157,0.0017292,30.3973988,0.8907035,-0.0402171,152.0000000,0.0453379,0.8001608,-1.0000000,0.0000683,-0.0000513,1.0000000,7.8740157,7.8740157,
c.c.f1cb.f0015da.jpg,0,0.0083574,81.4551328,1.2712893,-0.0650974,185.0000000,0.0793682,0.5590554,13.0000000,0.0001115,-0.0000575,1.0000000,7.8740157,7.8740157,0.0020687,39.3249461,0.9024517,-0.0917031,185.0000000,0.0563412,0.7875447,13.0000000,0.0000791,-0.0000810,1.0000000,7.8740157,7.8740157,
c.c.f1cb.f00169b.jpg,0,0.0083574,81.4551328,1.2712893,-0.0650974,185.0000000,0.0793682,0.5590554,13.0000000,0.0001115,-0.0000575,1.0000000,7.8740157,7.8740157,0.0020687,39.3249461,0.9024517,-0.0917031,185.0000000,0.0563412,0.7875447,13.0000000,0.0000791,-0.0000810,1.0000000,7.8740157,7.8740157,
c.c.f1cb.f00183f.jpg,0,0.0024452,64.2663991,1.2235579,-0.0069071,154.0000000,0.0300189,0.5820790,2.0000000,0.0000384,-0.0000061,1.0000000,7.8740157,7.8740157,0.0007246,27.7469984,0.8685686,-0.0097301,154.0000000,0.0213095,0.8199783,2.0000000,0.0000273,-0.0000086,1.0000000,7.8740157,7.8740157,
c.c.f1cb.f001901.jpg,0,0.0013447,61.1951058,1.2035552,0.0098379,146.0000000,0.0101123,0.5802702,12.0000000,0.0000219,0.0000025,1.0000000,7.8740157,7.8740157,0.0004277,26.6817676,0.8543692,0.0138587,146.0000000,0.0071784,0.8174303,12.0000000,0.0000156,0.0000036,1.0000000,7.8740157,7.8740157,
